User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1003591,P00294142,M,36-45,6,C,1,0,5,8,15,6855
1001399,P00214642,M,18-25,17,C,1,0,11,13,16,1503
1001010,P00251842,M,26-35,0,A,1,0,1,15,16,4153
1000216,P00111242,M,46-50,13,B,1,0,1,18,,15271
1004223,P00127542,F,36-45,17,A,2,0,1,2,15,11883
1003038,P00220442,F,36-45,2,A,1,1,5,14,,8658
1003695,P00279642,M,26-35,2,A,2,0,7,,,12664
1000594,P00288942,F,55+,13,B,3,0,1,2,5,19070
1000791,P00084842,M,36-45,7,B,1,0,8,16,,9724
1001392,P00114042,M,46-50,3,C,1,1,5,14,,5276
1004667,P00148642,M,26-35,14,A,1,0,6,10,13,11995
1002540,P00022942,F,46-50,6,B,3,1,5,8,,7173
1002030,P00135542,M,26-35,4,B,1,0,13,,,942
1005894,P00182742,M,36-45,0,C,1,0,1,2,14,15437
1000305,P00058242,F,18-25,0,B,3,1,3,4,12,13643
1000810,P00173442,M,26-35,12,C,4+,0,8,13,,5890
1001938,P00058342,F,26-35,2,C,1,1,3,4,,10811
1001605,P00214342,F,18-25,0,B,1,0,5,,,5199
1002899,P00323042,M,36-45,14,A,3,1,5,,,5429
1002909,P00219242,M,26-35,7,A,1,0,4,5,,2129
1000839,P00208142,M,26-35,0,A,2,0,8,,,5992
1005026,P00313342,M,26-35,17,B,1,1,5,,,7101
1004867,P00127042,M,26-35,16,A,3,0,4,5,,1397
1002995,P00197342,M,26-35,15,A,4+,0,1,2,,7583
1001401,P00209842,F,18-25,1,C,3,0,5,8,,8778
1000566,P00217942,M,26-35,17,A,3,0,5,,,5424
1004271,P00083842,M,36-45,7,B,2,0,5,14,,5421
1003704,P00120942,F,36-45,0,C,4+,1,8,,,9946
1002750,P00087442,F,26-35,15,B,1,0,5,,,5242
1003032,P00179642,M,26-35,0,A,1,1,11,,,7410
1003578,P00129642,M,51-55,3,C,0,1,5,,,7085
1004784,P00302842,F,36-45,6,A,1,0,8,13,,6184
1004977,P00338442,M,26-35,4,B,2,0,1,16,,4491
1000231,P00110842,M,26-35,3,A,1,0,1,2,5,19291
1001835,P00146042,M,26-35,19,B,3,0,1,13,15,15862
1005550,P00215442,M,36-45,15,B,2,0,15,16,,8734
1001019,P00135542,M,36-45,1,A,4+,1,13,,,382
1001683,P00241342,F,26-35,7,C,3,0,1,11,15,4366
1002544,P00088542,M,46-50,1,B,1,0,5,12,14,8855
1000303,P00308342,M,26-35,7,C,1,1,5,8,,6915
1000776,P00042742,F,26-35,3,B,1,0,5,14,,8645
1000836,P0096842,M,26-35,11,A,4+,0,3,4,12,5578
1002078,P00171642,M,18-25,4,C,1,0,5,8,14,5373
1001667,P00212542,M,51-55,16,B,4+,0,8,14,,4108
1004091,P00228242,M,26-35,17,A,2,1,8,,,7896
1003724,P00346142,M,36-45,6,B,4+,0,1,15,,15754
1001768,P00178342,M,46-50,16,C,1,1,8,,,6037
1003189,P00263042,M,26-35,16,A,1,0,1,16,,12117
1001062,P00114042,M,51-55,19,C,3,0,5,14,,8655
1000270,P00088142,M,51-55,14,B,2,1,2,,,12737
1003517,P00015642,M,18-25,12,C,3,0,8,16,17,6013
1003829,P00291442,F,26-35,1,B,1,0,5,8,,7076
1002105,P00182442,M,26-35,1,A,0,1,5,11,,3525
1005886,P00106742,M,26-35,20,A,2,0,3,5,,13683
1004285,P00013742,M,36-45,0,B,3,0,5,,,6984
1003622,P00157642,M,18-25,1,B,2,1,1,14,16,11648
1001448,P00344942,F,26-35,3,A,1,0,5,,,3565
1005250,P00289342,M,51-55,6,B,4+,1,5,8,14,3743
1005796,P00317842,F,26-35,7,B,2,0,8,,,5837
1004208,P00117342,F,36-45,0,C,0,0,1,8,13,15316
1005848,P00113042,M,51-55,20,A,0,1,11,16,,6019
1004973,P00112142,F,55+,2,C,1,1,1,2,14,15797
1003902,P00145042,M,26-35,5,C,2,0,1,2,5,19462
1001665,P00002442,M,46-50,17,B,2,0,8,15,,2116
1003709,P00002142,M,26-35,12,C,3,0,1,5,8,15768
1003681,P00248142,M,26-35,7,B,3,0,5,,,7190
1003808,P00269642,M,26-35,7,A,2,1,11,16,,1630
1000500,P00085942,F,18-25,2,A,0,0,2,4,8,16384
1002401,P00010742,M,26-35,4,C,3,1,1,8,17,19299
1004819,P00315842,M,36-45,18,B,1,0,5,,,8898
1004430,P00117442,F,26-35,0,B,1,0,5,14,,5342
1001645,P00362342,F,18-25,9,B,1,1,5,,,8859
1003673,P00337942,M,26-35,2,B,1,0,5,,,8784
1004129,P00356942,M,55+,11,C,4+,1,8,17,,7833
1003841,P00341342,M,46-50,18,A,4+,0,1,8,17,19375
1003032,P00289942,M,26-35,0,A,1,1,3,4,5,10563
1006007,P00117042,M,36-45,17,C,2,0,1,2,5,15806
1001273,P00013742,M,36-45,2,C,3,1,5,,,3689
1005920,P00000142,F,26-35,1,C,2,0,3,4,5,10928
1004958,P00177842,M,18-25,7,B,1,0,8,,,7794
1004704,P00120042,M,18-25,20,C,1,0,1,2,,15371
1002929,P00026742,M,18-25,2,A,4+,0,8,11,,6167
1006003,P00245642,F,46-50,17,C,1,0,5,11,12,8800
1001983,P00174442,M,26-35,14,A,3,0,5,,,8747
1002857,P00181842,M,26-35,0,B,2,0,11,,,7535
1001303,P00084842,M,26-35,19,A,4+,0,8,16,,6059
1002462,P00185542,M,36-45,1,B,1,0,4,5,,1391
1004887,P00003942,M,18-25,2,B,1,1,5,14,,5275
1001004,P00127542,M,26-35,3,B,2,0,1,2,15,3888
1004715,P00128242,M,26-35,2,B,3,0,5,12,14,6909
1005539,P00235542,F,26-35,20,B,1,1,11,16,,6123
1005582,P00008242,M,46-50,1,C,2,1,8,,,9834
1001119,P00111842,M,36-45,1,B,2,1,8,,,7846
1001291,P00330242,F,36-45,0,A,3,0,5,,,7010
1000261,P00275842,M,26-35,20,A,4+,0,2,9,15,13157
1000613,P00110742,M,36-45,20,C,1,1,1,2,8,18968
1001584,P00279542,M,26-35,19,B,4+,0,8,,,8042
1003490,P00350042,M,26-35,0,C,4+,1,6,8,,12000
1002010,P00116842,M,18-25,4,B,0,0,2,5,8,13138
1000409,P00178342,M,18-25,12,B,4+,0,8,,,6078
1000381,P00233342,M,36-45,17,C,2,0,1,15,16,15656
1003834,P00218642,M,18-25,2,B,2,0,5,,,8612
1003383,P00296542,M,55+,16,C,4+,1,8,,,3943
1003779,P00025942,F,46-50,2,C,0,1,8,14,,6142
1003537,P00282042,M,0-17,10,C,1,0,5,15,,8815
1003182,P00118542,M,26-35,12,A,2,1,5,8,,8749
1001383,P00044142,F,26-35,7,A,1,0,8,16,,7885
1000601,P00196442,F,18-25,20,B,3,1,5,,,3724
1003471,P00207942,M,18-25,4,A,1,0,6,8,,16243
1001880,P00351642,M,36-45,0,B,3,1,8,15,16,4115
1003871,P00074242,M,18-25,4,C,4+,0,5,,,7098
1005647,P00183242,M,18-25,1,C,2,0,5,15,,5266
1001703,P00140742,M,18-25,15,C,2,0,1,15,,19533
1004156,P00352142,M,55+,20,B,1,0,1,6,16,11761
1005059,P0095142,M,46-50,16,C,1,1,2,4,,9773
1003243,P00265242,M,26-35,12,B,1,1,5,8,,8878
1001915,P00226342,M,51-55,13,C,1,0,11,15,,3189
1003965,P00029542,M,18-25,11,C,3,0,1,2,18,7775
1001304,P00147942,M,26-35,14,C,1,1,1,16,,19120
1005653,P00031042,M,51-55,1,B,1,0,8,,,9974
1002331,P00193242,M,55+,1,A,1,1,6,8,,16536
1005874,P00248542,M,26-35,4,B,1,0,8,16,,4176
1001943,P00248042,M,18-25,4,B,0,0,8,,,7984
1000770,P00042442,M,18-25,4,B,2,1,5,,,2003
1000161,P00196442,M,46-50,16,C,4+,1,5,,,7122
1000851,P00361842,M,18-25,4,B,1,0,15,16,,16627
1005103,P00183242,F,36-45,16,C,1,0,5,15,,5477
1004085,P00205242,F,26-35,6,A,1,0,5,,,5355
1003891,P00057942,F,55+,16,A,1,1,1,2,6,11954
1005120,P00198042,M,51-55,7,A,2,0,11,16,,6059
1000678,P00129542,M,26-35,0,A,0,1,8,14,,7923
1005039,P00048542,F,36-45,4,B,2,1,8,14,,4185
1001909,P00004742,M,18-25,4,C,2,1,6,16,,20287
1004460,P00137242,M,26-35,14,C,4+,0,5,,,6992
1002525,P00084942,F,36-45,1,A,0,0,5,8,,7181
1005137,P00118442,M,18-25,18,C,4+,0,1,2,,15251
1002595,P00014542,M,18-25,4,B,1,0,8,,,10046
1003650,P00237142,M,26-35,0,A,2,0,5,,,5280
1003599,P00042242,M,26-35,16,C,3,0,5,15,,6933
1003191,P00310142,M,26-35,12,B,4+,0,5,15,,5333
1004322,P00249542,F,51-55,6,B,1,0,1,5,15,11737
1005922,P00100942,M,55+,3,C,3,0,5,,,6938
1005718,P00117542,F,36-45,14,C,4+,1,18,,,3126
1004585,P00346142,M,36-45,7,C,3,0,1,15,,11746
1003174,P00247042,F,18-25,14,C,3,1,5,14,,6911
1000352,P00304942,M,18-25,4,A,0,0,6,8,,4158
1002537,P00328842,M,36-45,11,B,0,0,5,,,1809
1003582,P00063342,F,36-45,0,C,1,0,1,2,9,15624
1001491,P00053842,M,18-25,4,B,1,0,4,5,12,2820
1004238,P00017242,M,36-45,16,B,3,0,11,,,4710
1002402,P00237542,M,46-50,17,B,4+,0,1,15,16,15779
1001579,P00255842,M,26-35,0,A,0,0,16,,,20825
1002188,P00187242,F,18-25,19,B,4+,0,4,5,,2172
1001951,P00191942,F,18-25,4,C,1,0,2,3,4,6451
1005000,P00292742,M,26-35,4,B,4+,0,7,12,,16509
1003631,P00193542,M,18-25,4,B,4+,0,1,2,,15536
1001087,P00346542,M,26-35,16,B,1,0,10,13,16,18971
1003620,P00238442,M,26-35,7,A,1,0,6,,,11992
1005978,P00086042,M,36-45,1,B,2,0,8,14,17,7961
1005475,P00100742,M,26-35,4,A,2,0,5,17,,8580
1003172,P00220442,M,18-25,12,A,0,0,5,14,,5143
1003285,P00147342,M,26-35,4,B,3,0,15,16,,12720
1002820,P00244042,F,36-45,0,A,2,0,1,2,15,8305
1004117,P00147742,M,18-25,4,B,4+,0,1,16,,15566
1002406,P00157542,F,55+,12,C,1,1,8,14,,8042
1003762,P00124842,M,51-55,6,B,0,1,11,,,3162
1000822,P00247042,F,26-35,1,B,0,1,5,14,,5327
1000173,P00115642,M,26-35,0,B,1,1,8,14,,8092
1001897,P00328342,F,51-55,2,A,1,1,5,,,5423
1000780,P00282642,M,26-35,17,B,3,0,5,,,7024
1004022,P00090842,M,36-45,14,B,1,1,11,15,,1490
1003204,P00210542,M,46-50,16,B,3,1,5,,,5139
1004890,P00126042,F,26-35,1,C,1,0,8,14,,8083
1000547,P00127342,M,36-45,12,B,3,0,1,2,15,4084
1003537,P00358442,M,0-17,10,C,1,0,1,15,,8159
1005837,P00121342,M,26-35,7,B,0,1,1,5,18,15220
1004380,P00224142,F,26-35,1,C,1,0,8,,,9758
1004593,P00105642,F,46-50,1,B,0,1,8,,,7866
1004470,P00110742,M,36-45,12,C,3,1,1,2,8,19421
1004621,P00169742,M,26-35,4,C,2,1,1,8,15,8279
1003279,P00256642,M,46-50,15,C,4+,1,5,,,3704
1005054,P00220342,M,36-45,2,B,0,0,5,,,3717
1005046,P00326542,M,26-35,16,A,0,0,5,,,7178
1003507,P00066942,M,26-35,0,A,3,0,8,14,,1988
1000836,P00251942,M,26-35,11,A,4+,0,1,2,5,4408
1003559,P00231942,M,18-25,4,C,2,0,11,,,6156
1002777,P00353142,M,18-25,4,B,2,0,5,,,5159
1003618,P00177042,M,55+,17,A,4+,1,8,,,7899
1004686,P00313542,M,18-25,1,C,2,0,5,8,,7038
1003999,P00046842,M,36-45,17,B,4+,0,8,16,,5975
1004854,P00148742,F,51-55,13,C,4+,1,8,17,,5972
1005100,P00088942,M,51-55,6,B,1,1,8,,,9878
1005684,P00181842,M,18-25,16,A,1,0,11,,,7421
1005654,P00296342,M,26-35,4,A,3,1,8,,,5980
1003458,P00350942,M,46-50,0,C,1,0,3,4,5,13376
1000439,P00024642,M,36-45,14,B,3,1,5,14,,5214
1001150,P00045142,F,26-35,20,A,1,0,1,2,6,4327
1004447,P00046142,M,46-50,5,B,0,1,1,16,,11992
1001925,P00025342,M,51-55,7,B,1,0,6,8,16,15988
1002873,P00007342,F,18-25,4,B,1,0,8,14,,6092
1000977,P00111942,M,26-35,2,C,0,0,8,17,,8098
1000757,P00316742,M,26-35,12,A,1,0,4,5,,2820
1001645,P00135342,F,18-25,9,B,1,1,5,,,6859
1001099,P00046742,M,26-35,17,C,4+,0,1,2,15,15902
1005841,P00271042,F,36-45,7,A,4+,1,6,16,,20485
1000461,P00336942,M,51-55,7,B,0,0,5,,,3623
1003441,P00145042,F,26-35,14,A,2,0,1,2,5,12088
1001147,P00331442,M,26-35,20,B,3,1,8,,,4141
1002858,P00025242,F,0-17,10,B,2,0,2,4,5,13043
1002997,P00089542,F,36-45,16,C,2,0,5,,,8706
1005272,P00127442,M,26-35,7,A,4+,0,1,2,15,8231
1004480,P0096542,M,26-35,0,B,1,0,3,4,12,10821
1001004,P00282742,M,26-35,3,B,2,0,5,,,5324
1003922,P00187442,M,18-25,4,B,1,0,2,4,5,6382
1000710,P00279542,M,26-35,20,A,4+,0,8,,,8032
1001051,P00289242,F,26-35,0,A,0,1,1,8,,15418
1002054,P00354342,M,26-35,12,C,4+,0,5,11,,7022
1003332,P00290042,M,26-35,7,B,2,1,8,,,6107
1001282,P00010742,M,51-55,1,C,2,1,1,8,17,11915
1003180,P00057242,M,26-35,14,B,1,0,5,,,3744
1002798,P00085242,M,36-45,20,B,1,0,8,14,17,10053
1005394,P00018642,M,18-25,0,A,2,0,8,,,6190
1003224,P00310542,F,26-35,14,A,3,1,8,,,9998
1002617,P00331242,F,46-50,15,C,1,0,12,17,,1045
1000329,P00058042,M,36-45,7,A,1,0,8,16,,7864
1004335,P00201442,M,36-45,0,B,3,0,1,6,8,19596
1001788,P00114342,M,46-50,2,A,3,1,1,8,17,15433
1001246,P00079742,M,18-25,4,A,2,0,1,2,15,11724
1001684,P00000142,M,18-25,3,B,2,0,3,4,5,13529
1001312,P00233842,M,26-35,14,B,2,1,1,15,,12126
1004183,P00224342,M,26-35,1,B,4+,0,8,,,5965
1001393,P00149542,M,18-25,4,B,3,0,1,6,13,8024
1002091,P00284742,F,36-45,20,C,1,0,5,12,,7147
1000355,P00080342,M,18-25,3,B,2,0,1,6,8,19610
1005046,P00034642,M,26-35,16,A,0,0,4,5,,707
1000839,P00184942,M,26-35,0,A,2,0,1,8,17,19010
1003225,P00182142,M,18-25,0,C,1,0,1,5,6,11818
1005026,P00329442,M,26-35,17,B,1,1,5,8,,6858
1006000,P00327542,M,46-50,17,B,2,1,5,,,5384
1001737,P00276642,M,36-45,20,B,3,0,8,11,,3949
1005433,P00119942,F,36-45,17,B,3,1,8,14,,8059
1005487,P00251342,M,26-35,17,B,0,0,5,11,,6926
1005682,P00219342,M,18-25,0,B,2,0,5,14,,3611
1005717,P00031042,M,26-35,0,B,3,1,8,,,10022
1005643,P00101542,F,36-45,1,A,3,1,13,16,,761
1005995,P00102342,F,36-45,1,C,2,1,8,14,17,9996
1005776,P00008042,M,18-25,12,B,3,1,6,8,14,16320
1002484,P00251942,M,46-50,5,B,0,0,1,2,5,8227
1004139,P00118942,M,55+,14,B,1,1,8,,,7807
1003792,P00167942,M,26-35,6,A,1,0,1,5,,15596
1003417,P00109142,F,18-25,2,C,2,1,8,17,,9928
1000352,P00256642,M,18-25,4,A,0,0,5,,,8622
1001137,P00088442,M,18-25,4,B,4+,0,8,,,10009
1003539,P00249742,F,26-35,4,A,1,1,1,15,18,8185
1000889,P00018942,M,46-50,20,A,1,0,8,,,6161
1001272,P00111042,M,18-25,20,B,0,0,15,,,21433
1005716,P00194442,M,0-17,10,C,4+,0,5,,,7063
1005448,P00042142,M,46-50,19,A,4+,0,1,2,6,7746
1001369,P00204342,M,26-35,5,B,1,1,15,16,,21519
1000687,P00126142,F,26-35,7,C,4+,0,8,16,,9705
1004456,P00033942,F,36-45,2,C,4+,0,5,,,5219
1003269,P00052742,F,18-25,20,C,4+,0,16,,,4774
1005654,P00366542,M,26-35,4,A,3,1,5,,,6947
1005857,P00057642,F,46-50,2,B,2,0,1,15,16,15864
1002173,P00124642,M,51-55,13,C,1,0,16,,,16270
1001356,P00229342,F,18-25,4,B,2,0,5,14,,3526
1000424,P00188742,M,26-35,17,A,3,0,8,14,17,7974
1000702,P00104842,M,36-45,7,B,2,1,8,,,10068
1003577,P00163242,F,55+,0,C,2,0,1,8,14,11954
1003890,P00101842,M,18-25,4,C,3,0,6,16,,20377
1003550,P00116742,M,26-35,5,B,0,0,11,,,6159
1005112,P00189642,M,36-45,13,B,1,0,8,13,,5859
1004124,P00250242,M,26-35,18,C,1,1,5,,,5253
1001053,P00250942,M,36-45,0,C,2,1,11,16,,1574
1005848,P00113842,M,51-55,20,A,0,1,6,8,16,16140
1003411,P00198742,M,18-25,4,A,4+,0,1,2,11,11445
1003393,P00189642,M,36-45,12,C,3,1,8,13,,8048
1000649,P00121042,M,26-35,4,B,2,1,15,,,16894
1003292,P00187442,F,51-55,6,B,3,0,2,4,5,9608
1001015,P00129642,M,36-45,3,A,4+,1,5,,,8727
1000042,P00201342,M,26-35,8,C,0,1,1,2,9,15164
1000922,P00219942,M,55+,16,B,2,1,6,16,,16407
1003121,P00046942,M,26-35,2,B,3,0,16,,,16636
1001209,P00052842,M,36-45,7,C,1,1,10,15,,9907
1002994,P00078542,M,36-45,5,A,1,1,1,2,16,8257
1003123,P00296342,M,26-35,2,B,3,0,8,,,7920
1003988,P00070742,F,26-35,14,B,4+,0,5,,,7056
1005599,P00002542,M,36-45,7,A,1,0,8,14,,9829
1001671,P00336942,M,36-45,0,B,2,0,5,,,6920
1005638,P00178142,M,18-25,1,C,0,0,8,17,,9994
1005539,P00115742,F,26-35,20,B,1,1,6,10,16,15999
1004779,P00083942,M,46-50,3,C,2,1,12,14,,1726
1006040,P00086342,M,26-35,6,B,2,0,8,,,9699
1006025,P00001542,F,26-35,1,B,1,0,1,2,14,4523
1002777,P00155642,M,18-25,4,B,2,0,8,,,7936
1004133,P00057742,M,46-50,4,C,2,0,2,8,18,12873
1001425,P00031242,M,0-17,10,B,1,0,10,16,,19157
1000752,P00240142,F,26-35,3,A,3,0,5,,,8801
1003266,P00181842,F,26-35,4,A,0,0,11,,,7407
1000151,P00006742,F,26-35,20,A,1,1,5,14,,7126
1003778,P00219042,M,26-35,0,B,4+,1,5,,,1713
1002774,P00221842,M,26-35,1,A,1,0,1,8,,8186
1004725,P00217642,M,36-45,5,A,2,0,1,2,11,12043
1000746,P00222842,F,18-25,19,B,3,0,8,,,3944
1002833,P00294242,M,26-35,15,C,2,0,4,5,,2746
1005812,P00018942,F,26-35,7,A,1,1,8,,,9957
1002453,P00016542,M,26-35,7,B,0,0,1,6,16,15395
1004744,P00003442,M,51-55,15,C,1,0,4,5,8,3519
1001912,P00324442,M,26-35,4,A,1,1,11,13,16,1627
1000202,P00033042,M,18-25,4,A,3,0,5,14,,8850
1005878,P00290342,F,26-35,0,A,4+,1,8,,,6047
1002106,P00066942,F,18-25,20,A,3,1,8,14,,5992
1003356,P00263842,M,36-45,7,C,2,1,8,13,,7787
1001980,P00179642,M,36-45,7,A,1,0,11,,,3055
1005457,P00338442,M,18-25,12,A,1,1,1,16,,11495
1001094,P00128942,F,18-25,0,C,1,0,1,11,,11993
1001996,P00115842,M,36-45,0,C,3,0,16,,,8197
1004144,P00177442,M,18-25,4,C,3,0,1,6,8,15415
1003248,P00226342,F,26-35,7,B,3,0,11,15,,1719
1002304,P00282242,M,46-50,12,B,2,1,5,8,17,7138
1000023,P00031142,M,36-45,0,B,3,1,16,,,8726
1004678,P00183442,M,36-45,2,A,1,0,1,2,,11625
1000729,P00015542,M,36-45,12,C,0,0,1,2,13,8007
1003683,P00185442,M,26-35,2,B,3,1,15,,,9004
1003389,P00280642,M,18-25,0,A,0,0,11,,,2995
1002810,P00150842,F,0-17,10,B,2,0,11,13,16,1477
1004177,P00274042,M,36-45,17,C,2,0,1,,,15745
1002176,P00028842,M,0-17,19,B,1,0,6,8,,20630
1004433,P00275842,M,26-35,0,B,1,1,2,9,15,12956
1000952,P00014542,M,55+,16,C,0,1,8,,,7969
1000505,P00148442,M,36-45,17,C,2,1,2,16,,13326
1004098,P00319942,M,36-45,7,C,4+,0,1,8,,19452
1005627,P00252442,M,26-35,0,A,4+,1,8,,,7956
1004831,P00084442,F,26-35,1,C,1,0,13,16,,926
1001347,P00361642,F,18-25,1,C,0,0,5,,,5195
1004882,P00111142,M,46-50,11,B,2,1,1,15,16,19001
1002340,P00074142,M,36-45,2,A,2,0,3,4,12,8045
1005604,P00251242,M,36-45,15,C,3,0,5,11,,3447
1005041,P00126142,F,46-50,6,C,1,1,8,16,,9871
1003208,P00125942,M,26-35,14,B,4+,0,1,2,15,8054
1003353,P00117442,M,36-45,17,A,3,0,5,14,,7147
1001980,P00362442,M,36-45,7,A,1,0,5,,,5321
1003589,P00282342,F,46-50,0,B,1,1,2,,,10100
1001173,P00109542,F,26-35,7,A,3,0,8,14,17,6056
1005225,P00262342,M,18-25,4,C,4+,1,15,16,,12809
1004491,P00153642,M,18-25,4,C,3,0,8,,,7940
1002140,P00339042,M,46-50,14,C,2,1,5,,,8830
1000273,P00248142,M,18-25,4,B,2,1,5,,,8575
1005201,P00244742,M,51-55,7,C,1,1,11,,,4457
1000199,P00334242,M,18-25,4,B,1,0,1,8,,15264
1000712,P00193642,M,26-35,0,B,2,0,2,3,4,16306
1003819,P00305242,M,26-35,12,B,1,0,1,5,,19466
1003836,P00205642,F,51-55,8,B,1,0,5,8,,6997
1000066,P00334242,M,26-35,18,C,2,0,1,8,,19353
1002846,P00296042,F,18-25,4,C,4+,0,8,13,16,8121
1003829,P00239042,F,26-35,1,B,1,0,5,6,16,2001
1001333,P00066242,M,26-35,17,A,4+,0,1,2,5,4041
1005312,P00193042,M,26-35,1,A,1,0,5,6,16,8701
1005916,P00308542,M,51-55,20,B,1,1,1,,,12014
1002878,P00246142,F,51-55,20,A,2,1,1,15,17,15519
1001943,P00045342,M,18-25,4,B,0,0,1,5,17,11621
1004310,P00135742,M,26-35,4,C,2,1,6,8,,12169
1001302,P00204342,M,18-25,4,C,2,0,15,16,,17264
1005659,P00070342,M,26-35,0,C,3,1,1,2,14,15257
1000594,P00258742,F,55+,13,B,3,0,5,,,8611
1002899,P00001142,M,36-45,14,A,3,1,5,8,14,7033
1001058,P00117242,M,26-35,1,B,2,0,8,17,,10054
1002485,P00323942,M,36-45,14,C,3,1,8,15,,8067
1001288,P00279942,F,36-45,19,C,1,0,8,,,7836
1005906,P00156442,F,18-25,4,C,1,1,8,,,9812
1003340,P00251242,M,46-50,16,C,1,1,5,11,,6917
1001340,P00325742,M,26-35,7,A,2,0,2,9,,3616
1004227,P00016842,M,26-35,19,A,0,0,1,2,15,3893
1003058,P00217942,M,18-25,12,C,0,0,5,,,7175
1002175,P00100942,M,26-35,4,C,2,0,5,,,7100
1000843,P00248142,M,26-35,7,B,2,1,5,,,8578
1005140,P00058242,M,26-35,6,B,2,0,3,4,12,5602
1003757,P00331942,M,26-35,7,B,1,0,5,,,7076
1004508,P00105142,M,26-35,20,A,2,0,1,2,15,15242
1005362,P00088742,M,36-45,13,C,1,0,5,,,5237
1002943,P00184042,M,36-45,12,C,1,0,1,8,,19416
1005834,P00115642,M,55+,16,C,4+,0,8,14,,8036
1002917,P00242742,M,26-35,0,A,2,1,1,2,9,8261
1000050,P00214642,F,26-35,2,A,1,1,11,13,16,5889
1003884,P00191342,M,18-25,4,A,1,1,2,4,9,3744
1000830,P00112642,M,36-45,7,A,3,0,1,2,5,15206
1000245,P00085942,M,36-45,16,B,0,0,2,4,8,13167
1003539,P00123142,F,26-35,4,A,1,1,11,,,4620
1002793,P00324942,M,36-45,7,B,3,0,5,,,8662
1001641,P00026742,M,26-35,0,C,4+,0,8,11,,2127
1006025,P00179042,F,26-35,1,B,1,0,11,,,1536
1001472,P00114342,M,26-35,7,C,1,0,1,8,17,19358
1002683,P00216342,M,36-45,7,C,1,1,3,4,5,10924
1002088,P00155442,M,51-55,7,A,1,1,1,11,15,15341
1001362,P00111542,M,36-45,12,B,0,0,2,17,,12726
1004344,P00127542,M,26-35,1,A,4+,0,1,2,15,4301
1004994,P00339842,M,46-50,17,B,4+,0,1,14,15,15736
1001902,P00263242,M,26-35,19,C,1,0,5,14,,6956
1003737,P00034042,M,26-35,14,C,3,0,1,2,16,15580
1001767,P00010742,M,26-35,20,C,1,0,1,8,17,15794
1003707,P00072542,F,18-25,0,C,1,0,5,6,,5208
1002206,P00003942,M,46-50,7,B,1,1,5,14,,6971
1005787,P00089242,M,26-35,20,B,0,0,2,5,,9815
1003356,P00065042,M,36-45,7,C,2,1,5,15,,7080
1005415,P00282742,F,26-35,7,C,3,1,5,,,3553
1003487,P00274142,M,18-25,4,A,1,1,1,,,12057
1000721,P0099442,F,36-45,9,B,1,0,6,8,,16464
1000424,P00121342,M,26-35,17,A,3,0,1,5,18,19186
1001685,P00294542,M,36-45,12,B,1,0,8,,,7761
1001904,P00255742,M,18-25,1,B,4+,0,3,4,,8045
1002274,P00105042,M,18-25,2,B,3,0,5,9,,1971
1003997,P0094042,M,36-45,17,B,1,1,1,16,,19170
1003808,P00110942,M,26-35,7,A,2,1,1,2,,19682
1000504,P00115742,M,26-35,2,C,2,0,6,10,16,16529
1002419,P00248742,M,26-35,0,B,3,1,5,,,5444
1001298,P00025442,M,36-45,6,B,4+,0,1,2,9,19676
1005120,P00028042,M,51-55,7,A,2,0,1,16,,15230
1000035,P00084242,M,46-50,1,C,4+,1,8,14,,10016
1005847,P00022542,F,18-25,4,B,2,0,5,,,1718
1001221,P00127942,M,18-25,0,B,1,0,1,2,5,7943
1002071,P00036842,M,46-50,7,C,1,1,1,14,16,11658
1003024,P00219942,M,36-45,17,A,4+,0,6,16,,11977
1001181,P00002342,M,36-45,7,A,3,1,16,,,8217
1001819,P00112642,F,36-45,12,C,1,1,1,2,5,19440
1005053,P00029242,M,26-35,4,C,3,0,8,,,8098
1001449,P00196642,M,36-45,20,A,1,1,8,14,,3980
1002796,P00019142,M,26-35,14,B,3,0,11,15,,1499
1002223,P00148342,M,26-35,2,B,0,1,5,,,3681
1002739,P00102242,F,36-45,7,C,1,0,8,12,,6191
1002674,P00148642,M,26-35,4,A,1,0,6,10,13,12232
1000352,P00268742,M,18-25,4,A,0,0,1,8,,4082
1004771,P00033942,F,26-35,4,A,0,0,5,,,7166
1001652,P00116842,M,26-35,16,C,1,0,2,5,8,16265
1001279,P00323942,M,36-45,1,A,2,0,8,15,,5863
1002852,P00249742,M,26-35,12,C,1,0,1,15,18,4074
1000378,P00184942,F,18-25,0,A,1,1,1,8,17,7644
1004150,P00261542,M,26-35,0,B,3,0,16,,,12849
1003847,P00321942,M,26-35,7,B,1,0,5,,,5300
1004579,P00297042,F,18-25,4,B,1,1,8,,,7911
1003272,P00025142,M,36-45,0,B,1,0,13,16,,742
1003312,P0097142,F,18-25,4,A,3,0,12,,,1378
1003884,P00036342,M,18-25,4,A,1,1,5,8,,5248
1003430,P00177542,F,46-50,1,B,1,1,1,8,,11905
1001805,P00144642,M,18-25,4,C,0,0,1,15,16,11432
1005193,P00348942,M,36-45,12,B,2,1,8,13,,8057
1004487,P00048142,M,26-35,7,C,1,0,1,16,,4087
1005711,P00326742,M,26-35,7,C,4+,0,11,,,6176
1003735,P00260042,M,26-35,0,B,0,0,5,8,,6949
